1720094400,57756.1,57756.1,57213.0,57248.2,18.53143396,392
1720098000,57239.0,57497.3,56797.0,57415.1,23.7940501,861
1720101600,57400.1,57519.1,56910.0,57419.5,12.98200392,454
1720105200,57449.9,58293.2,56106.0,58120.0,91.87711381,984
1720108800,58140.7,58368.2,57756.0,58303.6,10.53716646,340
1720112400,58308.8,58373.2,58120.0,58210.7,10.7595469,270
1720116000,58249.1,58379.6,57935.1,58164.8,10.43651723,301
1720119600,58192.3,58657.2,58173.4,58335.3,3.92962524,212
1720123200,58335.2,58335.2,58159.4,58307.4,3.43590154,120
1720126800,58307.4,58642.4,58306.5,58463.5,4.4145377,166
1720130400,58475.5,58747.5,58052.5,58052.5,6.62280306,207
1720134000,58053.7,58053.7,56924.0,57013.1,6.62151387,411
1720137600,56913.8,57489.4,56735.3,57333.3,31.74602519,922
1720141200,57363.3,57431.1,56855.0,57206.0,3.82484952,194
1720144800,57180.7,57188.2,55500.0,55768.7,27.12459876,809
1720148400,55761.9,55939.6,55005.7,55220.0,32.00102392,974
1720152000,55222.1,55325.0,53544.2,53922.1,56.57881161,1489
1720155600,53935.3,54732.4,53852.8,54732.4,12.57545465,452
1720159200,54763.7,54777.5,53900.0,54250.0,24.70803763,449
1720162800,54250.0,54425.7,54000.1,54412.0,35.42872792,548
1720166400,54391.9,54455.6,54076.2,54076.2,30.22223559,415
1720170000,54086.2,54700.0,53920.8,54518.5,31.41885736,444
1720173600,54512.8,55309.5,54465.0,54987.4,24.58150472,501
1720177200,54993.1,55620.8,54993.1,55472.5,10.76533556,321
1720180800,55472.5,55878.3,55055.0,55055.0,30.96286308,678
1720184400,55081.5,55816.3,54903.6,55815.3,19.18016457,340
1720188000,55852.5,55876.9,55382.4,55762.1,9.68929103,251
1720191600,55739.4,56624.9,55645.8,56624.9,14.66816891,402
1720195200,56634.3,56876.9,56153.0,56446.9,14.54445121,482
1720198800,56460.8,56998.0,56349.6,56500.0,4.18826649,194
1720202400,56509.4,56732.6,55840.8,56538.4,5.01119123,289
1720206000,56545.8,56741.3,56332.9,56466.7,35.82448268,635
1720209600,56471.3,56522.3,56329.5,56355.0,7.6472941,135
1720213200,56379.0,56755.6,56372.2,56598.6,8.02764145,145
1720216800,56536.2,56730.8,56405.2,56631.1,4.57667367,134
1720220400,56674.4,56827.7,56618.8,56652.3,1.09754729,108
1720224000,56635.0,56977.2,56372.1,56619.8,7.09803509,182
1720227600,56580.0,56580.0,56250.4,56250.4,7.38522816,129
1720231200,56250.3,56463.9,56231.3,56427.3,1.00878453,71
1720234800,56419.9,56489.3,56278.5,56387.8,0.61071357,87
1720238400,56383.3,56419.8,56070.6,56071.2,1.83277303,95
1720242000,56064.0,56469.9,56016.3,56368.4,3.34884406,113
1720245600,56371.3,56569.1,56368.3,56435.1,0.5650943,67
1720249200,56412.7,56653.5,56407.5,56609.4,11.3178692,126
1720252800,56609.3,56644.3,56522.5,56566.8,1.85868181,115
1720256400,56564.2,56741.3,56455.7,56741.2,4.77535271,148
1720260000,56741.2,56827.7,56668.4,56785.7,3.87044801,137
1720263600,56793.9,56793.9,56683.7,56721.2,2.78031728,123
1720267200,56735.2,56769.0,56541.3,56745.0,2.13791561,119
1720270800,56760.7,57255.8,56671.2,56978.1,3.58385512,209
1720274400,57040.8,57085.3,56745.1,57055.8,5.57521282,169
1720278000,57064.3,57380.3,56958.8,57322.5,1.75854992,112
1720281600,57284.8,58053.7,57188.4,57849.2,5.12644301,305
1720285200,57858.5,57983.6,57763.2,57942.3,5.52654149,161
1720288800,57980.0,57999.3,57766.5,57808.1,0.67059617,178
1720292400,57786.3,57893.9,57724.6,57892.6,2.83699927,192
